id,predicted_answer,true_answer,is_correct,pred_confidence,confidence_gap,probs,paragraph,question,choices,answer,question_plus,confidence_gap_bin,prediction_result,category
generation-for-nlp-570,1,3,False,0.95795983,0.9217545,"[0.9579598307609558, 0.036205362528562546, 0.0014020120725035667, 0.004432808607816696]","이 지문에 나타난 정보는 무엇입니까? 다음 편지를 읽어보십시오. 사건은 . . . 스페인 사람이 인디언을 보았는데 . . 살해된 인디언의 시체에서 떼어낸 살점을 먹었다는 겁니다. . . . 전 범인을 화형했고, 그 인디언을 죽이고 먹었기 때문이라고 이유를 설명했습니다. 폐하와 제가 폐하의 이름으로 금지한 일이었습니다. 저는 또한 추장에게 모든 사람들이 . . . 이 관습을 금해야 한다고 일렀습니다. . . . 저는 . . . 그들의 생명과 재산을 보호하고, 오직 유일신만을 숭배해야 한다는 것을 가르치기 위해 왔습니다. . . 그들은 우상과 지금까지 행하던 의식을 버려야 합니다. 이는 거짓말이자 속임수로 사탄이 . . . 발명한 것입니다. . . . 마찬가지로 저도 그들에게 폐하께서 신의 섭리로 우주를 다스리시고, 그들도 제국의 멍에에 복종해야 하고, 폐하의 종인 여기 우리가 명령하는 모든 일을 다 해야 함을 가르치려고 왔습니다. —에르난 코르테스, 신성 로마 황제 카를 5세에게 보낸 5번째 편지, 1521년",다음 선진 기술 중 신세계에서 유럽인의 성공에 가장 결정적이었던 것은 무엇입니까?,"['나침반, 아스트롤라베 등 새 항해 기술', '카라카, 캐러벨 등 새로운 선박', '대포, 군마 등 무기', '항해와 전쟁을 가르치는 더 나은 교육 시스템']",3,,"[0.9, 1.0)",Incorrect,mmmlu-european_history
generation-for-nlp-573,2,3,False,0.96755993,0.9354195,"[0.00023038098879624158, 0.9675599336624146, 0.03214041516184807, 6.93463662173599e-05]","1645년경 런던에 사는 동안 … 나는 자연철학과 인류의 다른 학문, 특히 ""신철학""이나 ""실험철학""이라는 것을 탐구하며 다양한 위인을 만날 수 있었다. 우리는 합의하여 ... 매주 런던에서 특정일에 만나 그러한 문제를 다루고 논의했다. ... 우리 일은 (신학과 국정은 제외하고) 철학적 탐구, 관련된 물리학, 해부학, 기하학, 천문학, 항법, 정역학, 자기학, 화학, 역학, 자연 실험을 당시 국내외에서 발전하던 연구의 현황과 더불어 논의하고 숙고하는 것이었다. 다음 우리가 논의한 것은 혈액순환, 정맥의 판막, 유정맥, 림프관, 코페르니쿠스 가설, 혜성과 신성의 본질, 목성의 위성, 타원형 토성(당시 나타난 모습), 태양 흑점, 태양 자전축의 회전, 달의 불균일과 월리학, 금성과 수성의 여러 상, 망원경의 개선, 이를 위해 유리를 갈아내는 것, 공기의 무게, 진공의 가능성 또는 불가능성, 그에 대한 자연의 혐오, 토리첼리의 실험, 무거운 물체의 하강과 내부의 가속도, 비슷한 속성의 다양한 사항이다. 그중 일부는 당시 새로운 발견에 불과했고, 지금처럼 일반적으로 알려지거나 수용되지 않았던 것도 있다. … 우리 철학 일과 관련된 이외에는 신성, 국정, 뉴스에 관한 모든 담론을 금지했다. 이 모임은 곧 치프사이드의 불헤드로 옮겨졌고, 학기 중에는 그레샴 대학으로 옮겨져 매주 포스터의 강의(당시 그곳 천문학 교수)에서 만났고, 강의 종료 후 쉰 뒤 포스터가 기거하는 곳에 가기도 했으며, 멀지 않은 다른 곳으로도 옮겨 탐구를 계속했고 참여자 숫자는 늘어났다.",이 구절에서 월리스가 속한 단체의 주된 관심으로 추론할 수 있는 것을 고르십시오.,"['전통적인 세계관 훼손', '교회에 도전하고자 세속 과학을 창안', '잉글랜드와 해외의 신철학 현황 확인', '전통 가치를 훼손하지 않도록 새 지식 규제']",3,,"[0.9, 1.0)",Incorrect,mmmlu-european_history
generation-for-nlp-579,2,3,False,0.9964438,0.9945515,"[0.0015097733121365309, 0.9964438080787659, 0.0018923403695225716, 0.00015406031161546707]","이 지문에 나타난 정보는 무엇입니까? 다음 회고록을 읽어보십시오. 그는 모든 저명 인사가 궁정에 계속 알현하기를 기대했으며, 지위가 낮은 자들이 없음을 재빨리 알아차렸다. 지렛대를 쥐고, 소파에서, 식사할 때, 베르사유 정원(일반적으로 신하들이 따라가는 것이 허용된 유일한 장소)에서 눈을 좌우로 돌리곤 했다. 그에게서 벗어날 수 있는 것은 아무것도 없었고 그는 모두를 보았다. 궁정에 습관적으로 상주하는 자가 보이지 않으면 그 이유를 알고 싶다고 주장했다. 아주 짧게 방문하는 사람들도 만족스러운 설명을 해야 했다. 그곳에 좀처럼 나타나지 않거나 전혀 나타나지 않는 자는 누구든지 그의 불쾌감을 부를 것이 분명했다. 그런 자들에게 호의를 베풀어 주십사 하는 요청을 받으면 그는 오만하게 답하곤 했다. “나는 그자를 모른다.” 잘 나타나지 않는 자들에 대해 그는 “그자는 내가 한 번도 본 적이 없다”고 말했으며, 이러한 판단이 한번 내려지면 재고의 여지는 없었다. 호의를 베풀어 호의의 가치를 높이는 기술을 루이 14세보다 더 잘 이해한 사람은 없다. 말 한 마디, 미소, 심지어 눈빛까지 최대한 활용하는 법을 알고 있었다. 모든 면에서 화려함, 웅장함, 풍요로움을 좋아했으며 궁정에서도 비슷한 취향을 장려했다. 장비, 건물, 파티, 카드놀이에 자유롭게 돈을 쓰는 것은 그의 호의를 얻는 확실한 방법이었고, 아마도 명예의 말 한 마디를 얻는 확실한 방법이었으리라. 정책의 동기는 이와 관련이 있었다. 그는 값비싼 습관을 유행으로 만들어 특정 지위에 있는 자의 필수품이 되도록 함으로써 신하들에게 수입 이상으로 생활하도록 강요했고, 수입을 점진적으로 줄여 생계 수단을 자신의 은혜에 의존하도록 하였다. —생시몽 공작, 루이 14세와 그의 궁정 및 섭정에 대한 회고록, c. 1750","루이 14세는 유능한 조언자의 도움을 많이 받았는데, 다음 중 그가 프랑스를 재편하고 열강으로 만드는 데 도움을 준 조언자는 누구였습니까?","['수석 군사 고문인 장 마르티네', '섭정 겸 외교정책 고문 마자린 추기경', '재무장관 장 바티스트 콜베르', '부르고뉴 공작']",3,,"[0.9, 1.0)",Incorrect,mmmlu-european_history
generation-for-nlp-582,2,4,False,0.96486527,0.94427615,"[0.0024055009707808495, 0.9648652672767639, 0.020589090883731842, 0.012140117585659027]","이 지문에 나타난 정보는 무엇입니까? 다음 회고록을 읽어보십시오. 그는 모든 저명 인사가 궁정에 계속 알현하기를 기대했으며, 지위가 낮은 자들이 없음을 재빨리 알아차렸다. 지렛대를 쥐고, 소파에서, 식사할 때, 베르사유 정원(일반적으로 신하들이 따라가는 것이 허용된 유일한 장소)에서 눈을 좌우로 돌리곤 했다. 그에게서 벗어날 수 있는 것은 아무것도 없었고 그는 모두를 보았다. 궁정에 습관적으로 상주하는 자가 보이지 않으면 그 이유를 알고 싶다고 주장했다. 아주 짧게 방문하는 사람들도 만족스러운 설명을 해야 했다. 그곳에 좀처럼 나타나지 않거나 전혀 나타나지 않는 자는 누구든지 그의 불쾌감을 부를 것이 분명했다. 그런 자들에게 호의를 베풀어 주십사 하는 요청을 받으면 그는 오만하게 답하곤 했다. “나는 그자를 모른다.” 잘 나타나지 않는 자들에 대해 그는 “그자는 내가 한 번도 본 적이 없다”고 말했으며, 이러한 판단이 한번 내려지면 재고의 여지는 없었다. 호의를 베풀어 호의의 가치를 높이는 기술을 루이 14세보다 더 잘 이해한 사람은 없다. 말 한 마디, 미소, 심지어 눈빛까지 최대한 활용하는 법을 알고 있었다. 모든 면에서 화려함, 웅장함, 풍요로움을 좋아했으며 궁정에서도 비슷한 취향을 장려했다. 장비, 건물, 파티, 카드놀이에 자유롭게 돈을 쓰는 것은 그의 호의를 얻는 확실한 방법이었고, 아마도 명예의 말 한 마디를 얻는 확실한 방법이었으리라. 정책의 동기는 이와 관련이 있었다. 그는 값비싼 습관을 유행으로 만들어 특정 지위에 있는 자의 필수품이 되도록 함으로써 신하들에게 수입 이상으로 생활하도록 강요했고, 수입을 점진적으로 줄여 생계 수단을 자신의 은혜에 의존하도록 하였다. —생시몽 공작, 루이 14세와 그의 궁정 및 섭정에 대한 회고록, c. 1750",다음 중 루이 14세 통치의 가장 큰 약점이자 유감스러운 점은 무엇이었습니까?,"['귀족을 장악하느라 친구와 동맹이 없었습니다.', '의례와 체면에 지나치게 신경써서 국정을 다스리지 못했습니다.', '왕국의 행정을 감독자라 불린 전문 관료에게 맡겼습니다.', '통치 기간의 3분의 2 동안 전쟁을 벌였으며 다른 주요 세력을 연합시켜 맞서 싸웠습니다.']",4,,"[0.9, 1.0)",Incorrect,mmmlu-european_history
generation-for-nlp-584,4,1,False,0.97831887,0.9668678,"[0.01145105343312025, 0.0009079125593416393, 0.00932218600064516, 0.9783188700675964]","백인의 짐을 떠맡아라—
최고의 품종을 보내어라—
가서 네 아들들을 묶어 유배시켜
포로들의 필요를 충족하여라
무거운 밧줄에 묶여 기다려라
설렌 사람들과 야만인—
그대의 새로 붙잡힌 음침한 민족들
반은 악마이고 반은 아이인 자들 위에서.
...
백인의 짐을 떠맡아라—
잔혹한 평화의 전쟁—
기근의 입을 가득 채우라
질병이 멈추도록 명하라
목표가 가장 가까워올 때
다른 이들이 추구하는 종말이란…
나태와 이방인의 어리석음을 경계하라
모든 희망을 없애노라
러디야드 키플링, 백인의 짐, 1899년",이 시를 바탕으로 대영제국의 임무에 대한 키플링의 생각을 가장 잘 요약한 것을 고르시오.,"['어렵지만 꼭 필요한 일', '무자비한 권력 행사', '영광스럽고 종교적인 책무', '목적도 희망도 없는 일']",1,,"[0.9, 1.0)",Incorrect,mmmlu-european_history
generation-for-nlp-590,3,1,False,0.99294055,0.9861709,"[0.006769671104848385, 0.00015248778800014406, 0.9929405450820923, 0.00013731604849454015]","""버킹엄 궁전, 1839년 5월 10일. 여왕은 지난 나흘 동안 자신이 해야 한 많은 일을 고려하면 자신이 화요일에 글로스터 가문에서 열리는 파티, 수요일에 열리는 에인션트 콘서트, 목요일에 열리는 노섬버랜드 가문의 무도회에 가면 피로를 느낄까봐 두렵다는 내용으로 케임브리지 공작에게 편지를 쓰는 것이 해로울 것이라고 생각하는지 멜버른 경에게 묻는 것을 잊어버렸다. 여왕이 수요일 에인션트 콘서트에 갔다면 월요일 이곳에서 자신의 콘서트를 제하고라도 나흘 밤의 피로가 누적되어 정말 여왕처럼 지쳤을 것이다. 그러나 멜버른 경이 에인션트 콘서트에는 영국 가수들만 있기에 가야 한다고 생각한다면, 여왕은 공연 하나를 보기 위해 갈 수 있다. 그러나 지금은 피곤한 시기라서 가능하면 피하고 싶어한다.… 보수당과의 협상이 거의 끝났고 멜버른 경이 여기 왔으니, 여왕은 멜버른 경이 일요일 함께 식사하는 데 반대하지 않기를 바라겠는가?"" 빅토리아 여왕의 편지, 3권 중 1권, 1837년~1843년: 1837년과 1861년 사이의 여왕 폐하의 서신에서 발췌 빅토리아 여왕을 위한 긴 저녁 시간의 오락은 19세기 영국 군주제의 성격에 대해 무엇을 암시합니까?",이 지문에 나타난 정보는 무엇입니까?,"['진정한 정치 권력은 다른 곳에 있었습니다.', '여왕은 무도회와 콘서트 참석을 매우 좋아했습니다.', '중요한 정치적 발전은 사교 행사에 참석해야만 이루어질 수 있었습니다.', '19세기 영국의 경제적 성공으로 상류층에게 더 많은 여가 시간이 주어졌습니다.']",1,,"[0.9, 1.0)",Incorrect,mmmlu-european_history
generation-for-nlp-599,1,3,False,0.9592088,0.92687726,"[0.9592087864875793, 0.032331522554159164, 0.004759321454912424, 0.0037003755569458008]","이 지문에 나타난 정보는 무엇입니까? 아래 글은 정부 발표문입니다. 상기 언급한 새로운 제도에 따라 농노는 시간이 지나면 자유로운 농촌 주민으로서의 모든 권리를 받을 것이다. 귀족은 자신에게 속한 모든 토지에 대한 재산권을 유지하면서 특정 의무에 대한 대가로 농민에게 소유 대지의 영구적 사용을 허용한다. . . . [귀족은] 상기 합의에 의해 고정된 경작지 일부와 기타 재산을 그들에게 부여한다. . . . 이렇게 할당된 토지를 사용하는 농민은 대가로 동일한 합의에 따라 고정된 귀족에 대한 의무를 이행하여야 한다. 이 상태는 임시적이며 농민은 일시적으로 구속된다. . . . 가정 택지를 구입할 권리가 부여되며, 귀족의 동의를 얻어 영구 사용을 위해 할당된 경작지 및 기타 재산에 대한 완전한 소유권을 획득할 수 있다. 완전한 토지 소유권을 획득한 후 농민은 구매한 토지에 관련된 귀족에 대한 의무에서 해방되고 자유로운 농민 지주가 된다. 우리는 바람직하다고 생각한다. 3. 귀족 영지에 평화사무소를 조직하여 마을 공동체는 유지하되 큰 마을에 주립 사무실을 열어 작은 마을 공동체를 통합한다. 4. 각 마을 공동체나 영지에서 현지 여건에 따라 농민에게 영구 사용을 위해 할당된 토지 양과 토지에 관련된 귀족에 대한 농민의 의무 범위를 명시하는 헌장을 작성, 검증, 확인한다. 6. 그때까지 농민과 개별 농노는 귀족에게 복종해야 하며 이전의 의무를 성실히 이행해야 한다. 7. 귀족들은 주와 주 법원이 조직될 때까지 관할권과 경찰권을 가지고 자신의 영지에서 질서를 계속 유지할 것이다. —알렉산드르 2세, ""러시아의 농노제 폐지"", 1861년 2월 19일 선언",다음 중 차르 알렉산더 2세가 행한 해방의 장기적 영향을 가장 잘 설명한 것은 무엇입니까?,"['식량 생산량이 급증하고 러시아인들은 농산물을 수출한 수익을 산업 부문에 투자할 수 있게 되었습니다.', '표트르 스톨리핀의 개혁으로 민영화된 러시아 농업이 수익성을 얻기 전까지 농업 생산량이 급락하여 이 프로그램은 엄청난 재앙이었습니다.', '해방 조건으로 인해 옛 농노들은 공동 농업으로 전락하여 영원히 빈곤에 빠지고 부유한 보수주의자가 불안에 떨었습니다.', '더는 토지에 얽매이지 않게 된 옛 농노들이 도시로 이주해 러시아의 산업 혁명이 시작되는 것을 저지하였습니다.']",3,,"[0.9, 1.0)",Incorrect,mmmlu-european_history
generation-for-nlp-611,2,1,False,0.99616134,0.9924034,"[0.003757940838113427, 0.9961613416671753, 6.512121763080359e-05, 1.567098661325872e-05]","""1500년 에라스무스가 도버에서 불행을 겪고 집필하여 마운트조이에게 헌정한 작품인 아다기오룸 콜렉타네아(Adagiorum Collectanea)가 나타났다. 고대 라틴어 작가로부터 발췌한 약 800개의 속담 모음집으로, 라틴어를 우아하게 쓰기고자 하는 사람들이 사용할 수 있도록 설명되어 있다. 헌정 시 에라스무스는 자기 스타일을 꾸미고 논증을 강화함에 있어 고대부터 귀하게 여겨진 문장을 충분히 공급하여 얻을 수 있는 이득을 지적했다. 독자에게 그러한 도움을 주고자 했다. 실제로 준 도움은 그 이상이었다. 고대의 정신을 통해 이전 인문주의자가 도달했던 것보다 훨씬 더 넓은 범위도 잘 알게 되었다. 지금까지 인문주의자는 다수에게 여전히 부족한 지식을 자랑하고 배움과 우아함의 이상한 천재가 되고자 고전 문화의 보물을 다소 독점해 왔다. 막을 수 없는 가르침에 대한 요구와 인류와 일반 문화에 대한 진실한 사랑으로 에라스무스는 16세기 기독교인의 영혼에 반영될 수 있는 최대한의 고전 정신을 사람들에게 소개했다. 혼자 해낸 것은 아니나, 더 넓은 범위에 효과적으로 해낸 사람은 없다. 물론 라틴어로 저술함으로써 모든 사람에게 전파하지는 못했으며 당시 교육받은 상류층에만 직접적인 영향을 미쳤다. 에라스무스는 고전 정신을 현재로 가져왔다. 인본주의는 더는 소수의 전유물이 아니었다. 베아투스 르헤나누스에 따르면 그는 아다지아를 출판하려 할 때 일부 인본주의자들로부터 그들 기술의 신비를 폭로했다는 이유로 비난받았다. 그러나 그는 고전 책이 모든 이에게 공개되기를 원했다.""",이 지문에 나타난 정보는 무엇입니까?,"['그러한 특성을 중요히 여기는 20세기 유럽인으로서의 작가의 삶', '에라스무스의 작업이 오래 살아남은 것', '에라스무스의 작업에 대한 네덜란드인으로서의 존경심', '다른 철학자의 작업에 대한 한 철학자의 전형적인 확고한 지지']",1,,"[0.9, 1.0)",Incorrect,mmmlu-european_history
generation-for-nlp-616,2,4,False,0.9990569,0.99840945,"[0.00020892146858386695, 0.999056875705719, 0.0006474113324657083, 8.677075675223023e-05]","다음 인용문은 1755년 리스본 지진에 대한 볼테르의 반응입니다. 친애하는 내 벗에게, 자연은 매우 잔인하군요. 운동 법칙이라는 것이 우리 세상에서 어떻게 이렇게 무서운 재앙을 발생시킬 수 있는지 상상조차 하기 힘듭니다. 우리 친구들은 수십만 마리의 개미가 마치 한 번에 개미집에서 짓밟히듯이 이 중 절반이 말로 다할 수 없는 고통 속에 빠져나올 수 없는 잔해에 깔려 있습니다. 유럽 전역에서 가족들이 파멸에 빠졌고 우리 동포인 수백 사업가들의 재산이 리스본의 잔해에 묻혀버렸습니다. 인생 게임이란 얼마나 끔찍한 도박입니까! 종교재판소 궁전이 아직 있다면 설교자들은 무어라 말할까요? 저는 적어도 존경하는 종교 재판관님들은 다른 이들과 마찬가지로 뭉게졌을 것이라고 스스로를 칭찬합니다. 사람은 서로를 박해하지 말라고 가르쳐야 합니다. 일부 성자를 칭하는 악당들이 광신도를 불태우는 동안 지구는 우리 모두를 집어 삼켜버릴테니까요.",볼테르는 다음 중 어떤 계몽주의 철학의 요구를 지지하는 것으로 가장 잘 알려져 있습니까?,"['모든 사람은 이신론을 유일한 논리적 종교로 받아들여야 합니다.', '종교적 관용은 사회 통합의 파괴로 이어집니다.', '회의주의는 믿음직한 정보 조사 방법이 아닙니다.', '모든 종교를 믿는 모두에게 종교적 관용이 주어져야 합니다.']",4,,"[0.9, 1.0)",Incorrect,mmmlu-european_history
generation-for-nlp-631,4,1,False,0.98195297,0.9705918,"[0.0047267405316233635, 0.0019591376185417175, 0.011361180804669857, 0.981952965259552]","이 지문에 나타난 정보는 무엇입니까? 다음 편지를 읽어보십시오. 사건은 . . . 스페인 사람이 인디언을 보았는데 . . 살해된 인디언의 시체에서 떼어낸 살점을 먹었다는 겁니다. . . . 전 범인을 화형했고, 그 인디언을 죽이고 먹었기 때문이라고 이유를 설명했습니다. 폐하와 제가 폐하의 이름으로 금지한 일이었습니다. 저는 또한 추장에게 모든 사람들이 . . . 이 관습을 금해야 한다고 일렀습니다. . . . 저는 . . . 그들의 생명과 재산을 보호하고, 오직 유일신만을 숭배해야 한다는 것을 가르치기 위해 왔습니다. . . 그들은 우상과 지금까지 행하던 의식을 버려야 합니다. 이는 거짓말이자 속임수로 사탄이 . . . 발명한 것입니다. . . . 마찬가지로 저도 그들에게 폐하께서 신의 섭리로 우주를 다스리시고, 그들도 제국의 멍에에 복종해야 하고, 폐하의 종인 여기 우리가 명령하는 모든 일을 다 해야 함을 가르치려고 왔습니다. —에르난 코르테스, 신성 로마 황제 카를 5세에게 보낸 5번째 편지, 1521년",다음 중 17세기 말 실현된 유럽의 아메리카 정복의 결과가 아닌 것은 무엇입니까?,"['유럽인들은 아메리카 대륙 해안과 아프리카 대륙 전역에 해외 식민지를 건설했습니다.', '유럽의 식민지 확장으로 상품, 동식물, 문화적 관행, 질병이 전 세계에서 교환되었습니다.', '유럽인들은 광대한 세계 무역망을 만들어 부를 대규모로 축적했습니다.', '유럽인들은 아메리카 대륙의 플랜테이션 경제 확립과 원주민의 인구학적 재앙에 대응해 아프리카 노예 무역을 확대했습니다.']",1,,"[0.9, 1.0)",Incorrect,mmmlu-european_history
generation-for-nlp-632,1,2,False,0.9948949,0.9900616,"[0.9948949217796326, 0.00018630667182151228, 0.004833361133933067, 8.538580004824325e-05]","비록 국왕 폐하께서 정당하고 마땅한 영국 국교의 수장이시고, 영국 영토 내 성직자 집회에서 인정받고 계심에도 불구하고, 이를 보강하는 증거와 확증, 영국 영토 내에서 그리스도교의 미덕의 증대를 위해, 지금껏 이 종교에서 사용된 모든 오류, 이단, 기타 극악함과 남용을 진압하고 근절하고자 다음을 제정한다. 현 의회 권한에 따라 왕, 우리 주권자, 그 상속인과 승계인, 이 영토의 여러 왕께서는 성공회(Anglicans Ecclesia)라 불리는 영국 국교의 지상 유일한 수장으로 승인되고 명성을 얻게 될 것이며, 이 영토의 제왕 작위 및 형식, 상기 언급된 영국 국교의 수장의 존엄에 속하며 포함된 모든 명예, 위엄, 최고 지위, 관할권, 특권, 권위, 면책, 이익, 상품을 소유하고 향유합니다. 언급한 우리의 주권자, 그 상속인 및 후계자, 이 영토의 여러 왕은 여하한 방식의 영적 권위나 관할권을 통해 합법적으로 전능하신 신의 기쁨, 그리스도교의 미덕 증가, 이 영토의 평화, 단결, 평온의 보존을 위해 개혁, 억압, 명령, 시정, 교정, 제한 또는 수정될 수 있는, 종류를 불문하고 그러한 모든 오류, 이단, 남용, 범죄, 모독, 극악함을 여하한 용도, 외국 당국, 법규, 기타 본 법과 상반되는 사항에도 불구하고 점검, 억압, 시정, 기록, 명령, 수정, 제지, 개선할 전권과 권한을 수시로 갖는다. 잉글랜드 의회, 수장령, 1534년",본문과 역사적 맥락을 통해 이 법의 부분적 성격을 추론한 것을 고르십시오.,"['영국에서 개신교 확산을 막으려는 시도', '헨리 8세의 재정적 어려움 해결', '헨리 8세의 유일한 후계자 정당화 시도', '영국과 신성로마제국의 동맹 시도']",2,,"[0.9, 1.0)",Incorrect,mmmlu-european_history
generation-for-nlp-638,2,1,False,0.97021806,0.9482583,"[0.004531410988420248, 0.9702180624008179, 0.0032906942069530487, 0.021959803998470306]","이 지문에 나타난 정보는 무엇입니까? 다음 인용문을 읽어보십시오. 나는 이제 의문의 여지 없이, 태양 주위에 금성과 수성이 떠돌고 있듯 하늘에 목성 주위에 세 별이 떠돌고 있음을 확신하게 되었고, 이후 비슷한 경우 관찰한 결과 일광보다 더 분명해졌다. 그런 별이 세 개만 있었던 것도 아니다. 네 떠돌이 별이 목성 주위를 공전하는데, 나중에 더 자세히 관찰한 변화를 여기 설명한다. 망원경으로 그 별 사이의 거리도 측정했다. . . . 이것이 최근에 내가 처음 발견한 네 메디치 행성을 관찰한 것이다. 비록 이 자료에서 기간이 아직 수치 형식으로 재구성되지는 않았으나 적어도 주목할 만한 사실 몇 가지를 증거로 제시하는 것은 타당하다. 무엇보다도, 별은 때로 목성을 같은 간격으로 따라가고 앞서며, 목성 동서쪽으로 매우 제한된 거리 안에 머물며 역행 및 순행을 일정한 방식으로 동반하여 누구도 의심할 수 없다. 목성을 중심으로 공전하는 동시에 우주 중심을 중심으로 12년 주기를 달성한다. —갈릴레오 갈릴레이, 1610년",르네상스의 다음 지적 특징 중 자연철학 실험을 통해 아리스토텔레스 같은 고대 철학자들의 질문과 가장 많이 충돌한 것은 무엇입니까?,"['인본주의', '세속주의', '개인주의', '척릉']",1,,"[0.9, 1.0)",Incorrect,mmmlu-european_history
generation-for-nlp-639,2,1,False,0.9870631,0.9809705,"[0.003107493044808507, 0.9870631098747253, 0.0060925837606191635, 0.0037368806079030037]","""독일 제국 정부와 소련 사회주의 공화국 연방 정부는 독일과 소련 사이의 평화의 대의를 강화하고자 1926년 4월 독일과 소련 사이 체결된 중립조약의 기본 조항에 따라 다음 조약에 이르렀다.
제1조. 양 체약국은 개별적으로 또는 다른 국가와 공동으로 여하한 폭력 행위, 공격 행동, 상호 공격을 중단할 의무가 있다.
제2조. 일방 체약국이 제3국 교전행위의 대상이 되는 경우, 타방 체약국은 어떠한 경우에도 해당 제3국을 지원해서는 아니된다.
제3조. 양방 체약국 정부는 공동 이익에 영향을 미치는 문제에 관한 정보 교환을 위한 협의 목적으로 향후 접촉을 지속적으로 유지한다.
제4조. 체약국 간 분쟁이나 갈등이 발생할 경우, 직간접적으로 타방 체약국을 목표로 하는 모든 열강 그룹에 참여한다.
제5조. 여하한 종류의 문제로 체약국 간 분쟁이나 갈등 발생 시, 양 당사국은 우호적 의견 교환을 통해서만, 또는 필요한 경우 중재위원회의 설립을 통해서만 분쟁이나 갈등을 해결한다.""",상기 나열된 조항 중 바르바로사 작전으로 위반된 것을 고르십시오.,"['제1조', '제2조', '제3조', '제4조']",1,,"[0.9, 1.0)",Incorrect,mmmlu-european_history
