id,predicted_answer,true_answer,is_correct,pred_confidence,confidence_gap,probs,category
generation-for-nlp-1070,3,2,FALSE,0.5722861,0.33461106,"[0.09934168308973312, 0.23767507076263428, 0.5722861289978027, 0.09069711714982986]",mmmlu-us_history
generation-for-nlp-1071,3,1,FALSE,0.4259478,0.14739716,"[0.16477157175540924, 0.2785506248474121, 0.42594778537750244, 0.13072997331619263]",mmmlu-us_history
generation-for-nlp-1072,2,2,TRUE,0.39410597,0.04331535,"[0.1584618240594864, 0.3941059708595276, 0.3507906198501587, 0.09664155542850494]",mmmlu-us_history
generation-for-nlp-1073,3,3,TRUE,0.65936637,0.4786719,"[0.03419310599565506, 0.12574605643749237, 0.6593663692474365, 0.18069447576999664]",mmmlu-us_history
generation-for-nlp-1074,2,2,TRUE,0.61861,0.46218243,"[0.15642759203910828, 0.6186100244522095, 0.15141110122203827, 0.07355131208896637]",mmmlu-us_history
generation-for-nlp-1075,2,3,FALSE,0.41036984,0.08241412,"[0.11491508781909943, 0.4103698432445526, 0.3279557228088379, 0.1467593014240265]",mmmlu-us_history
generation-for-nlp-1077,3,4,FALSE,0.32476002,0.022036523,"[0.2284301072359085, 0.3027234971523285, 0.3247600197792053, 0.14408637583255768]",mmmlu-european_history
generation-for-nlp-1078,3,1,FALSE,0.477836,0.25253302,"[0.1920374482870102, 0.22530299425125122, 0.477836012840271, 0.10482358932495117]",mmmlu-us_history
generation-for-nlp-1080,1,4,FALSE,0.55705166,0.29043928,"[0.5570516586303711, 0.26661238074302673, 0.10347907245159149, 0.07285691052675247]",mmmlu-us_history
generation-for-nlp-1082,3,1,FALSE,0.643836,0.44620037,"[0.0980459675192833, 0.06048230454325676, 0.6438360214233398, 0.19763565063476562]",mmmlu-us_history
generation-for-nlp-1086,3,3,TRUE,0.31597152,0.06613091,"[0.2498406171798706, 0.23302367329597473, 0.3159715235233307, 0.20116424560546875]",mmmlu-us_history
generation-for-nlp-1087,3,4,FALSE,0.30736652,0.02430278,"[0.23714280128479004, 0.17242686450481415, 0.3073665201663971, 0.28306373953819275]",mmmlu-us_history
generation-for-nlp-1088,3,2,FALSE,0.33799055,0.05311981,"[0.2848707437515259, 0.20493555068969727, 0.33799055218696594, 0.17220313847064972]",mmmlu-us_history
generation-for-nlp-1089,3,4,FALSE,0.779712,0.6575099,"[0.02021718956530094, 0.0778687596321106, 0.7797120213508606, 0.1222020760178566]",mmmlu-us_history
generation-for-nlp-1090,2,2,TRUE,0.53389245,0.33778274,"[0.19610971212387085, 0.5338924527168274, 0.16795441508293152, 0.10204336792230606]",mmmlu-us_history
generation-for-nlp-1091,4,3,FALSE,0.32669553,0.0019067824,"[0.32478874921798706, 0.06448495388031006, 0.2840307950973511, 0.3266955316066742]",mmmlu-us_history
generation-for-nlp-1092,4,4,TRUE,0.45324135,0.1971192,"[0.16382314264774323, 0.1268133670091629, 0.2561221420764923, 0.45324134826660156]",mmmlu-us_history
generation-for-nlp-1093,3,2,FALSE,0.37505457,0.018744946,"[0.3563096225261688, 0.1283731609582901, 0.37505456805229187, 0.1402626484632492]",mmmlu-us_history
generation-for-nlp-1094,2,1,FALSE,0.81320167,0.7377584,"[0.07544329762458801, 0.8132016658782959, 0.07413043081760406, 0.03722453489899635]",mmmlu-european_history
generation-for-nlp-1095,1,1,TRUE,0.3937084,0.105982006,"[0.39370840787887573, 0.28772640228271484, 0.26471129059791565, 0.05385388433933258]",mmmlu-us_history
generation-for-nlp-1096,4,3,FALSE,0.38864318,0.09820452,"[0.12309820204973221, 0.19781993329524994, 0.2904386520385742, 0.38864317536354065]",mmmlu-us_history
generation-for-nlp-1097,2,2,TRUE,0.34840998,0.012877971,"[0.1858636736869812, 0.3484099805355072, 0.335532009601593, 0.1301942765712738]",mmmlu-us_history
generation-for-nlp-1098,3,3,TRUE,0.5354489,0.3003361,"[0.11500062048435211, 0.11443762481212616, 0.5354489088058472, 0.23511281609535217]",mmmlu-us_history
generation-for-nlp-1100,2,2,TRUE,0.41276938,0.06724176,"[0.34552761912345886, 0.4127693772315979, 0.1575755476951599, 0.08412736654281616]",mmmlu-us_history
generation-for-nlp-1101,4,1,FALSE,0.32723746,0.03071472,"[0.12088392674922943, 0.2553558945655823, 0.29652273654937744, 0.32723745703697205]",mmmlu-us_history
generation-for-nlp-1102,3,4,FALSE,0.6101131,0.43032146,"[0.06922336667776108, 0.1797916442155838, 0.6101130843162537, 0.14087186753749847]",mmmlu-us_history
generation-for-nlp-1103,2,1,FALSE,0.31789133,0.0047600567,"[0.31313127279281616, 0.31789132952690125, 0.3096420168876648, 0.05933542922139168]",mmmlu-european_history
generation-for-nlp-1104,3,2,FALSE,0.5774284,0.3861887,"[0.08266875147819519, 0.14866317808628082, 0.57742840051651, 0.19123971462249756]",mmmlu-us_history
generation-for-nlp-1105,3,3,TRUE,0.3262034,0.053120017,"[0.2730833888053894, 0.19471807777881622, 0.3262034058570862, 0.20599502325057983]",mmmlu-us_history
generation-for-nlp-1107,3,3,TRUE,0.5302932,0.09593651,"[0.026506949216127396, 0.008843105286359787, 0.5302932262420654, 0.4343567192554474]",mmmlu-us_history
generation-for-nlp-1108,1,1,TRUE,0.60670877,0.386851,"[0.6067087650299072, 0.05106230825185776, 0.21985776722431183, 0.122371144592762]",mmmlu-us_history
generation-for-nlp-1109,3,2,FALSE,0.62577206,0.46096414,"[0.10116945207118988, 0.16480790078639984, 0.6257720589637756, 0.10825057327747345]",mmmlu-us_history
generation-for-nlp-1110,3,4,FALSE,0.5222746,0.1058802,"[0.03649868816137314, 0.02483232691884041, 0.5222746133804321, 0.4163944125175476]",mmmlu-us_history
generation-for-nlp-1112,3,1,FALSE,0.6644703,0.49833453,"[0.16613580286502838, 0.10788828134536743, 0.6644703149795532, 0.06150560453534126]",mmmlu-us_history
generation-for-nlp-1113,3,1,FALSE,0.35166976,0.041142285,"[0.2480519562959671, 0.3105274736881256, 0.3516697585582733, 0.08975077420473099]",mmmlu-us_history
generation-for-nlp-1114,2,1,FALSE,0.5355968,0.19464779,"[0.34094899892807007, 0.5355967879295349, 0.032154474407434464, 0.09129973500967026]",mmmlu-us_history
generation-for-nlp-1115,4,2,FALSE,0.33352485,0.024199903,"[0.14822731912136078, 0.2089228332042694, 0.3093249499797821, 0.3335248529911041]",mmmlu-us_history
generation-for-nlp-1119,4,3,FALSE,0.40577683,0.06597042,"[0.0930255651473999, 0.16139116883277893, 0.3398064076900482, 0.40577682852745056]",mmmlu-us_history
generation-for-nlp-1120,1,4,FALSE,0.64941406,0.35487446,"[0.6494140625, 0.29453960061073303, 0.02846938744187355, 0.027576902881264687]",mmmlu-us_history
generation-for-nlp-1122,3,3,TRUE,0.6323285,0.44097596,"[0.08362237364053726, 0.09269651025533676, 0.6323285102844238, 0.19135256111621857]",mmmlu-us_history
generation-for-nlp-1123,3,4,FALSE,0.50679046,0.26598316,"[0.09050223976373672, 0.16189996898174286, 0.5067904591560364, 0.24080730974674225]",mmmlu-us_history
generation-for-nlp-1124,3,4,FALSE,0.37353432,0.14740084,"[0.22613348066806793, 0.2181089073419571, 0.37353432178497314, 0.18222326040267944]",mmmlu-us_history
generation-for-nlp-1126,3,4,FALSE,0.48647338,0.27078736,"[0.12353648990392685, 0.17430412769317627, 0.4864733815193176, 0.21568603813648224]",mmmlu-us_history
generation-for-nlp-1127,3,4,FALSE,0.42590055,0.03963214,"[0.13611847162246704, 0.051712557673454285, 0.42590054869651794, 0.38626840710639954]",mmmlu-us_history
generation-for-nlp-1128,2,4,FALSE,0.96180385,0.9309912,"[0.03081269934773445, 0.9618038535118103, 0.004238922614604235, 0.0031445829663425684]",mmmlu-us_history
generation-for-nlp-1129,3,3,TRUE,0.44917327,0.20041074,"[0.24876253306865692, 0.18997511267662048, 0.4491732716560364, 0.11208906769752502]",mmmlu-us_history
generation-for-nlp-1130,4,1,FALSE,0.4815207,0.21839282,"[0.2631278932094574, 0.08042077720165253, 0.174930602312088, 0.48152071237564087]",mmmlu-european_history
generation-for-nlp-1131,3,3,TRUE,0.7070068,0.5651638,"[0.08592046052217484, 0.06522970646619797, 0.7070068120956421, 0.1418430060148239]",mmmlu-us_history
generation-for-nlp-1132,3,4,FALSE,0.47012833,0.16896605,"[0.14886707067489624, 0.3011622726917267, 0.4701283276081085, 0.07984223961830139]",mmmlu-european_history
generation-for-nlp-1133,4,4,TRUE,0.48459354,0.23218316,"[0.1794373244047165, 0.08355870842933655, 0.2524103820323944, 0.48459354043006897]",mmmlu-european_history
generation-for-nlp-1135,3,1,FALSE,0.52731276,0.28966102,"[0.2376517355442047, 0.09229573607444763, 0.5273127555847168, 0.14273981750011444]",mmmlu-us_history
generation-for-nlp-1136,3,4,FALSE,0.30038473,0.06394084,"[0.236443892121315, 0.23054547607898712, 0.3003847301006317, 0.23262591660022736]",mmmlu-european_history
generation-for-nlp-1137,3,2,FALSE,0.5107644,0.26973325,"[0.12943591177463531, 0.11876846104860306, 0.5107644200325012, 0.24103115499019623]",mmmlu-us_history
generation-for-nlp-1138,3,1,FALSE,0.3927598,0.064858854,"[0.3279009461402893, 0.1657327562570572, 0.3927597999572754, 0.11360649019479752]",mmmlu-us_history
generation-for-nlp-1139,2,3,FALSE,0.89151824,0.82706803,"[0.015859251841902733, 0.891518235206604, 0.06445018947124481, 0.028172370046377182]",mmmlu-us_history
generation-for-nlp-1141,1,3,FALSE,0.3116321,0.055798024,"[0.31163209676742554, 0.19308166205883026, 0.25583407282829285, 0.23945213854312897]",mmmlu-us_history
generation-for-nlp-1142,2,4,FALSE,0.4965843,0.31205314,"[0.13530929386615753, 0.49658429622650146, 0.18453115224838257, 0.18357522785663605]",mmmlu-us_history
generation-for-nlp-1143,1,4,FALSE,0.3112435,0.042149156,"[0.3112435042858124, 0.1558842957019806, 0.2690943479537964, 0.26377788186073303]",mmmlu-us_history
generation-for-nlp-1144,3,4,FALSE,0.4202355,0.18018205,"[0.2400534600019455, 0.16998589038848877, 0.4202355146408081, 0.16972509026527405]",mmmlu-us_history
generation-for-nlp-1145,3,3,TRUE,0.5871038,0.39289317,"[0.06526355445384979, 0.15342211723327637, 0.5871037840843201, 0.19421061873435974]",mmmlu-us_history
generation-for-nlp-1146,3,4,FALSE,0.3294897,0.0017793477,"[0.32771036028862, 0.28066182136535645, 0.32948970794677734, 0.06213819608092308]",mmmlu-us_history
generation-for-nlp-1147,2,2,TRUE,0.57455856,0.3763457,"[0.12361732870340347, 0.5745585560798645, 0.1982128769159317, 0.10361131280660629]",mmmlu-us_history
generation-for-nlp-1148,3,3,TRUE,0.47429645,0.18574572,"[0.09829529374837875, 0.13885754346847534, 0.4742964506149292, 0.2885507345199585]",mmmlu-us_history
generation-for-nlp-1149,1,4,FALSE,0.40427232,0.030039787,"[0.40427231788635254, 0.06255508214235306, 0.37423253059387207, 0.15894009172916412]",mmmlu-us_history
generation-for-nlp-1150,3,2,FALSE,0.5116717,0.29324788,"[0.1178000345826149, 0.1521044671535492, 0.5116717219352722, 0.21842382848262787]",mmmlu-us_history
generation-for-nlp-1152,3,1,FALSE,0.40947852,0.1827163,"[0.17593589425086975, 0.1878233104944229, 0.4094785153865814, 0.22676222026348114]",mmmlu-world_history
generation-for-nlp-1153,2,1,FALSE,0.46080214,0.20883307,"[0.2519690692424774, 0.4608021378517151, 0.1632665991783142, 0.12396220117807388]",mmmlu-world_history
generation-for-nlp-1155,2,2,TRUE,0.8751342,0.7844402,"[0.008715735748410225, 0.8751342296600342, 0.09069402515888214, 0.0254558976739645]",mmmlu-world_history
generation-for-nlp-1157,1,4,FALSE,0.5250575,0.31862664,"[0.5250574946403503, 0.13396021723747253, 0.1345514953136444, 0.20643086731433868]",mmmlu-world_history
generation-for-nlp-1158,3,3,TRUE,0.30994517,0.046910167,"[0.26303499937057495, 0.21352232992649078, 0.30994516611099243, 0.21349750459194183]",mmmlu-world_history
generation-for-nlp-1159,3,4,FALSE,0.3711616,0.07540998,"[0.16666503250598907, 0.2957516312599182, 0.3711616098880768, 0.16642171144485474]",mmmlu-world_history
generation-for-nlp-1160,2,3,FALSE,0.37058333,0.066410154,"[0.30417317152023315, 0.37058332562446594, 0.2931024432182312, 0.03214110806584358]",mmmlu-world_history
generation-for-nlp-1161,2,1,FALSE,0.49484527,0.24435052,"[0.25049474835395813, 0.49484527111053467, 0.17919032275676727, 0.07546968013048172]",mmmlu-world_history
generation-for-nlp-1162,2,2,TRUE,0.49361572,0.18867615,"[0.3049395680427551, 0.4936157166957855, 0.12480868399143219, 0.07663603127002716]",mmmlu-world_history
generation-for-nlp-1163,1,3,FALSE,0.57429165,0.41041237,"[0.5742916464805603, 0.13274513185024261, 0.16387927532196045, 0.1290840208530426]",mmmlu-world_history
generation-for-nlp-1164,2,2,TRUE,0.631153,0.37972724,"[0.25142574310302734, 0.6311529874801636, 0.03629884123802185, 0.081122487783432]",mmmlu-world_history
generation-for-nlp-1165,2,2,TRUE,0.30904996,0.012684673,"[0.10223256796598434, 0.30904996395111084, 0.2923521399497986, 0.29636529088020325]",mmmlu-world_history
generation-for-nlp-1166,3,1,FALSE,0.55005306,0.28785118,"[0.06585229188203812, 0.26220187544822693, 0.550053060054779, 0.12189286947250366]",mmmlu-world_history
generation-for-nlp-1167,2,1,FALSE,0.3344199,0.05162379,"[0.2169344425201416, 0.3344199061393738, 0.1658494621515274, 0.28279611468315125]",mmmlu-world_history
generation-for-nlp-1169,1,4,FALSE,0.69881266,0.46501327,"[0.6988126635551453, 0.23379941284656525, 0.05216391757130623, 0.015224087983369827]",mmmlu-world_history
generation-for-nlp-1170,4,4,TRUE,0.31432188,0.02889067,"[0.1317794919013977, 0.2854312062263489, 0.26846736669540405, 0.3143218755722046]",mmmlu-world_history
generation-for-nlp-1171,3,1,FALSE,0.3253194,0.04895097,"[0.2763684391975403, 0.23565441370010376, 0.32531940937042236, 0.16265776753425598]",mmmlu-world_history
generation-for-nlp-1172,2,2,TRUE,0.8090121,0.69142705,"[0.11758507043123245, 0.8090121150016785, 0.01293720118701458, 0.06046564504504204]",mmmlu-world_history
generation-for-nlp-1173,3,2,FALSE,0.327046,0.026928842,"[0.300117164850235, 0.2682797610759735, 0.3270460069179535, 0.1045570969581604]",mmmlu-world_history
generation-for-nlp-1174,1,1,TRUE,0.74678797,0.63778603,"[0.746787965297699, 0.07359743863344193, 0.10900194197893143, 0.07061265408992767]",mmmlu-world_history
generation-for-nlp-1175,4,1,FALSE,0.40106598,0.08096656,"[0.13608622550964355, 0.14274831116199493, 0.320099413394928, 0.40106597542762756]",mmmlu-world_history
generation-for-nlp-1176,3,4,FALSE,0.5344227,0.34563997,"[0.14576095342636108, 0.1887827217578888, 0.5344226956367493, 0.13103362917900085]",mmmlu-world_history
generation-for-nlp-1177,2,2,TRUE,0.99563956,0.99146676,"[0.004172807093709707, 0.9956395626068115, 0.0001254933886229992, 6.222381489351392e-05]",mmmlu-world_history
generation-for-nlp-1178,3,3,TRUE,0.82787,0.677231,"[0.005548327229917049, 0.015942657366394997, 0.8278700113296509, 0.15063899755477905]",mmmlu-world_history
generation-for-nlp-1180,1,1,TRUE,0.47168747,0.22873487,"[0.4716874659061432, 0.23787705600261688, 0.2429526001214981, 0.04748275876045227]",mmmlu-world_history
generation-for-nlp-1181,4,1,FALSE,0.3307774,0.06787729,"[0.189505472779274, 0.21681702136993408, 0.26290011405944824, 0.3307774066925049]",mmmlu-world_history
generation-for-nlp-1182,2,4,FALSE,0.5814293,0.3688593,"[0.21257002651691437, 0.5814293026924133, 0.11984977126121521, 0.08615085482597351]",mmmlu-world_history
generation-for-nlp-1183,1,1,TRUE,0.8875893,0.8085455,"[0.8875892758369446, 0.07904382795095444, 0.014905020594596863, 0.0184619203209877]",mmmlu-world_history
generation-for-nlp-1184,4,4,TRUE,0.6404462,0.2836373,"[0.0014375703176483512, 0.0013072459260001779, 0.3568089008331299, 0.6404461860656738]",mmmlu-world_history
generation-for-nlp-1185,3,3,TRUE,0.49034405,0.23083961,"[0.14984771609306335, 0.10030371695756912, 0.4903440475463867, 0.25950443744659424]",mmmlu-world_history
generation-for-nlp-1186,2,4,FALSE,0.47033668,0.23384511,"[0.23649156093597412, 0.4703366756439209, 0.19776274263858795, 0.09540899842977524]",mmmlu-world_history
generation-for-nlp-1187,1,2,FALSE,0.7121349,0.51351845,"[0.7121348977088928, 0.19861645996570587, 0.025359995663166046, 0.0638885572552681]",mmmlu-world_history
generation-for-nlp-1188,4,2,FALSE,0.40063366,0.094003916,"[0.15019434690475464, 0.14254222810268402, 0.3066297471523285, 0.40063366293907166]",mmmlu-world_history
generation-for-nlp-1189,2,2,TRUE,0.3926027,0.102092326,"[0.13590390980243683, 0.39260271191596985, 0.2905103862285614, 0.1809830218553543]",mmmlu-world_history
generation-for-nlp-1191,3,3,TRUE,0.45240083,0.14766711,"[0.1043165773153305, 0.1385488212108612, 0.4524008333683014, 0.3047337234020233]",mmmlu-world_history
generation-for-nlp-1192,2,2,TRUE,0.967015,0.9408721,"[0.026142966002225876, 0.9670150279998779, 0.0038383002392947674, 0.0030036282259970903]",mmmlu-world_history
generation-for-nlp-1194,2,4,FALSE,0.35409722,0.09997654,"[0.1791994273662567, 0.3540972173213959, 0.25412067770957947, 0.21258267760276794]",mmmlu-world_history
generation-for-nlp-1195,1,3,FALSE,0.6281317,0.42059284,"[0.6281316876411438, 0.20753882825374603, 0.12451206892728806, 0.03981740400195122]",mmmlu-world_history
generation-for-nlp-1196,1,4,FALSE,0.4099907,0.1967814,"[0.40999069809913635, 0.16482453048229218, 0.21320930123329163, 0.21197541058063507]",mmmlu-world_history
generation-for-nlp-1199,3,4,FALSE,0.6306781,0.4535905,"[0.03496985509991646, 0.15726451575756073, 0.630678117275238, 0.17708759009838104]",mmmlu-world_history
generation-for-nlp-1200,4,4,TRUE,0.44234708,0.21597444,"[0.1363249570131302, 0.19495530426502228, 0.2263726443052292, 0.44234707951545715]",mmmlu-world_history
generation-for-nlp-1201,3,3,TRUE,0.66875464,0.535776,"[0.09126624464988708, 0.107000432908535, 0.6687546372413635, 0.1329786479473114]",mmmlu-world_history
generation-for-nlp-1202,1,1,TRUE,0.45595238,0.23327138,"[0.45595237612724304, 0.15935981273651123, 0.16200681030750275, 0.22268100082874298]",mmmlu-world_history
generation-for-nlp-1203,4,3,FALSE,0.2992474,0.0128925145,"[0.20679335296154022, 0.2076043039560318, 0.2863548994064331, 0.2992474138736725]",mmmlu-world_history
generation-for-nlp-1204,4,3,FALSE,0.41703156,0.1941038,"[0.19504240155220032, 0.16499824821949005, 0.2229277491569519, 0.41703155636787415]",mmmlu-world_history
generation-for-nlp-1205,2,1,FALSE,0.7728423,0.65705335,"[0.04546727240085602, 0.772842288017273, 0.11578894406557083, 0.0659014880657196]",mmmlu-world_history
generation-for-nlp-1207,2,2,TRUE,0.65297294,0.48796588,"[0.05607415735721588, 0.652972936630249, 0.16500705480575562, 0.12594589591026306]",mmmlu-world_history
generation-for-nlp-1208,3,4,FALSE,0.5523215,0.35054034,"[0.15195201337337494, 0.20178115367889404, 0.5523214936256409, 0.09394529461860657]",mmmlu-world_history
generation-for-nlp-1209,1,2,FALSE,0.5112488,0.22546566,"[0.5112488269805908, 0.28578317165374756, 0.1231517568230629, 0.07981619238853455]",mmmlu-world_history
generation-for-nlp-1210,2,2,TRUE,0.70196515,0.5869646,"[0.09759172052145004, 0.7019651532173157, 0.11500057578086853, 0.08544259518384933]",mmmlu-world_history
generation-for-nlp-1211,3,3,TRUE,0.5272111,0.23753148,"[0.07477571815252304, 0.10833357274532318, 0.5272111296653748, 0.2896796464920044]",mmmlu-world_history
generation-for-nlp-1212,1,1,TRUE,0.6359579,0.4604993,"[0.6359578967094421, 0.17545859515666962, 0.09422464668750763, 0.09435881674289703]",mmmlu-world_history
generation-for-nlp-1213,3,4,FALSE,0.31017196,0.05343321,"[0.17806072533130646, 0.2567387521266937, 0.3101719617843628, 0.2550285756587982]",mmmlu-world_history
